Duration_minutes,stops_num,Dep_Hour,Arrival_Hour,Journey_Day,Journey_Month,Price,Price_capped,log_Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
695,2.0,9,21,27,3,6653,6653,8.802973456578423,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
315,1.0,9,15,3,3,12214,12214,9.41041998369184,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,13,15,1,5,3625,3625,8.195885391314796,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0.0,8,11,3,3,6860,6860,8.833608482690892,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
540,1.0,10,19,24,6,3876,3876,8.262816937670928,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,19,22,27,4,5613,5613,8.633018756921828,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1545,2.0,5,7,27,3,8971,8971,9.101863895640099,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0.0,19,22,21,5,4030,4030,8.301769763117166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
635,1.0,15,1,27,3,8075,8075,8.996651979432729,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
900,1.0,6,21,15,6,7005,7005,8.854522203757432,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,22,0,6,3,4778,4778,8.471986598578159,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0.0,7,9,9,5,3687,3687,8.212839584676484,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1015,1.0,11,4,9,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1545,2.0,5,7,3,3,15113,15113,9.623376745580666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
895,1.0,10,1,6,5,6979,6979,8.850804195756417,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
545,1.0,7,16,21,3,6717,6717,8.812545770172237,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1.0,8,23,6,3,16736,16736,9.725377116513638,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
480,1.0,11,19,15,3,7192,7192,8.880863609867356,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
250,1.0,6,10,15,4,4226,4226,8.34924780056679,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
630,1.0,8,19,21,5,9627,9627,9.172430798902962,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1005,1.0,2,19,3,4,4757,4757,8.467582690862903,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
510,1.0,14,22,24,5,14571,14571,9.586857158128455,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220,1.0,6,10,1,4,5162,5162,8.54927308487965,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1430,1.0,16,16,18,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0.0,9,11,21,3,3815,3815,8.246958032568177,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1310,1.0,11,9,6,3,17261,17261,9.756262832779603,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,1.0,21,7,6,3,16736,16736,9.725377116513638,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
145,0.0,9,11,21,6,3841,3841,8.253748343328501,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
400,1.0,14,20,24,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615,1.0,10,21,21,3,6838,6838,8.830396801098097,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1515,1.0,12,13,12,5,6612,6612,8.796792687674662,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,13,16,9,3,8851,8851,9.08839870117094,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
670,1.0,8,19,6,3,12395,12395,9.42512911890764,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
170,0.0,4,7,24,6,4282,4282,8.36240897761537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
800,1.0,20,9,21,5,14781,14781,9.601165503344832,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
765,1.0,9,22,12,6,9646,9646,9.174402265170553,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
630,1.0,15,1,27,5,6628,6628,8.79920924224139,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0.0,7,9,18,6,4668,4668,8.448700194970938,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
455,1.0,18,1,6,3,16863,16863,9.73293645134109,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1.0,7,19,9,6,12192,12192,9.408617295560266,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1570,1.0,2,4,21,3,12719,12719,9.450930836894113,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
885,1.0,21,12,21,5,12898,12898,9.464905067965136,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1.0,19,19,3,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
330,1.0,15,21,24,5,7804,7804,8.962519832949532,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
155,0.0,4,7,18,4,4174,4174,8.336869637284956,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
95,0.0,20,21,27,6,2227,2227,7.708859601047175,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
610,1.0,22,9,18,3,11087,11087,9.313618721429684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
650,1.0,8,18,21,3,11667,11667,9.364605330987612,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0.0,18,21,6,3,7931,7931,8.978660489639687,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0.0,22,0,12,6,5277,5277,8.57130251706327,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
705,1.0,6,18,12,6,13626,13626,9.51980839774982,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
610,1.0,18,4,18,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
700,1.0,6,18,24,3,10031,10031,9.213535262872702,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1695,1.0,16,20,12,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1.0,10,19,9,5,6591,6591,8.793612071589308,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1485,1.0,18,19,1,4,5406,5406,8.595449689382004,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1150,1.0,21,16,15,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0.0,22,0,27,5,2017,2017,7.609862200913554,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1595,1.0,10,12,9,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1.0,7,19,6,6,8669,8669,9.067624069774588,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
470,1.0,7,15,27,3,6151,6151,8.72453251118548,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1.0,9,22,18,5,10348,10348,9.244645175668174,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0.0,19,22,24,3,8016,8016,8.989319566042951,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0.0,8,11,12,6,4823,4823,8.481358738407021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150,0.0,14,16,21,5,5510,5510,8.614501373883236,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,0.0,6,7,18,3,3100,3100,8.03947991910045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1485,1.0,18,19,27,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1.0,11,19,1,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1.0,10,19,15,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,17,19,18,6,6961,6961,8.848222068371385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
480,1.0,17,1,27,5,6206,6206,8.733432966413652,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
880,2.0,8,22,15,3,7904,7904,8.975250749643573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1045,2.0,19,12,27,6,12819,12819,9.458761730474661,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
885,1.0,21,12,15,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
